299	39627	 0  0  0 26 
300	39628	 0  0  0 26 
301	39641	 0  0  0 26 
302	39642	 0  0  0 26 
303	39643	 0  0  0 26 
304	39644	 0  0  0 26 
305	39657	 0  0  0 26 
306	39658	 0  0  0 26 
307	39659	 0  0  0 26 
308	39660	 0  0  0 26 
309	39670	 0  0  0 26 
310	39672	 0  0  0 26 
311	39573	 0  0  0 27 
312	39574	 0  0  0 27 
313	39575	 0  0  0 27 
314	39576	 0  0  0 27 
315	39585	 0  0  0 27 
316	39586	 0  0  0 27 
317	39587	 0  0  0 27 
318	39588	 0  0  0 27 
319	39601	 0  0  0 27 
320	39602	 0  0  0 27 
321	39603	 0  0  0 27 
322	39604	 0  0  0 27 
323	39617	 0  0  0 27 
324	39618	 0  0  0 27 
325	39619	 0  0  0 27 
326	39620	 0  0  0 27 
327	39633	 0  0  0 27 
328	39634	 0  0  0 27 
329	39635	 0  0  0 27 
330	39636	 0  0  0 27 
331	39649	 0  0  0 27 
332	39650	 0  0  0 27 
333	39651	 0  0  0 27 
334	39652	 0  0  0 27 
335	39665	 0  0  0 27 
336	39666	 0  0  0 27 
337	39667	 0  0  0 27 
338	39668	 0  0  0 27 
339	1770	 0  0  0 29 
340	35372	 0  0  0 2d 
341	1764	 0  0  0 31 
342	1772	 0  0  0 32 
343	1766	 0  0  0 34 
344	1755	 0  0  0 37 
345	1791	 0  0  0 3a 
346	1774	 0  0  0 3e 
347	1771	 0  0  0 41 
348	1760	 0  0  0 44 
349	1786	 0  0  0 44 
350	35497	 0  0  0 44 
351	35498	 0  0  0 44 
352	1767	 0  0  0 46 
353	1788	 0  0  0 49 
354	1769	 0  0  0 4a 
355	1784	 0  0  0 4c 
356	1763	 0  0  0 50 
357	35361	 0  0  0 54 
358	1758	 0  0  0 55 
359	35369	 0  0  0 56 
360	39677	 0  0  0 59 
361	39678	 0  0  0 59 
362	39679	 0  0  0 59 
363	39680	 0  0  0 59 
364	39738	 0  0  0 5c 
365	39740	 0  0  0 5c 
366	1756	 0  0  0 5e 
367	39705	 0  0  0 5e 
368	39706	 0  0  0 5e 
369	39707	 0  0  0 5e 
370	39708	 0  0  0 5e 
371	39721	 0  0  0 5e 
372	39722	 0  0  0 5e 
373	39723	 0  0  0 5e 
374	39724	 0  0  0 5e 
375	1765	 0  0  0 5f 
376	1792	 0  0  0 5f 
377	41803	 0  0  0 60 
378	35363	 0  0  0 61 
379	35486	 0  0  0 62 
380	35487	 0  0  0 62 
381	35488	 0  0  0 62 
382	1761	 0  0  0 64 
383	35437	 0  0  0 64 
384	35438	 0  0  0 64 
385	35439	 0  0  0 64 
386	35440	 0  0  0 64 
387	35393	 0  0  0 66 
388	35394	 0  0  0 66 
389	35395	 0  0  0 66 
390	35396	 0  0  0 66 
391	35485	 0  0  0 66 
392	1789	 0  0  0 67 
393	35425	 0  0  0 67 
394	35426	 0  0  0 67 
395	35427	 0  0  0 67 
396	35428	 0  0  0 67 
397	35389	 0  0  0 69 
398	35390	 0  0  0 69 
399	35391	 0  0  0 69 
400	35392	 0  0  0 69 
401	35409	 0  0  0 69 
402	35410	 0  0  0 69 
403	35411	 0  0  0 69 
404	35412	 0  0  0 69 
405	35517	 0  0  0 69 
406	35518	 0  0  0 69 
407	35519	 0  0  0 69 
408	35520	 0  0  0 69 
409	1781	 0  0  0 6a 
410	1790	 0  0  0 6a 
411	35513	 0  0  0 6a 
412	35514	 0  0  0 6a 
413	35515	 0  0  0 6a 
414	35516	 0  0  0 6a 
415	1777	 0  0  0 6c 
416	1779	 0  0  0 6c 
417	1783	 0  0  0 6c 
418	1775	 0  0  0 6d 
419	35405	 0  0  0 6f 
420	35406	 0  0  0 6f 
421	35407	 0  0  0 6f 
422	35408	 0  0  0 6f 
423	35453	 0  0  0 6f 
424	35454	 0  0  0 6f 
425	35455	 0  0  0 6f 
426	35456	 0  0  0 6f 
427	35421	 0  0  0 70 
428	35422	 0  0  0 70 
429	35423	 0  0  0 70 
430	35424	 0  0  0 70 
431	35473	 0  0  0 70 
432	35474	 0  0  0 70 
433	35475	 0  0  0 70 
434	35476	 0  0  0 70 
435	35364	 0  0  0 71 
436	35505	 0  0  0 71 
437	35506	 0  0  0 71 
438	35507	 0  0  0 71 
439	35508	 0  0  0 71 
440	35509	 0  0  0 72 
441	35510	 0  0  0 72 
442	35511	 0  0  0 72 
443	35512	 0  0  0 72 
444	35441	 0  0  0 74 
445	35442	 0  0  0 74 
446	35443	 0  0  0 74 
447	35444	 0  0  0 74 
448	35366	 0  0  0 75 
449	35457	 0  0  0 79 
450	35458	 0  0  0 79 
451	35459	 0  0  0 79 
452	35460	 0  0  0 79 
453	35362	 0  0  0 7a 
454	35370	 0  0  0 7a 
455	35469	 0  0  0 7c 
456	35470	 0  0  0 7c 
457	35471	 0  0  0 7c 
458	35472	 0  0  0 7c 
459	35489	 0  0  0 7c 
460	35490	 0  0  0 7c 
461	35491	 0  0  0 7c 
462	35492	 0  0  0 7c 
463	1785	 0  0  0 7d 
464	1787	 0  0  0 7d 
465	35367	 0  0  0 7d 
466	35368	 0  0  0 7d 
467	35493	 0  0  0 7e 
468	35494	 0  0  0 7e 
469	35495	 0  0  0 7e 
470	35496	 0  0  0 7e 
471	35477	 0  0  0 80 
472	35478	 0  0  0 80 
473	35479	 0  0  0 80 
474	35480	 0  0  0 80 
475	35565	 0  0  0 80 
476	35481	 0  0  0 82 
477	35482	 0  0  0 82 
478	35483	 0  0  0 82 
479	35484	 0  0  0 82 
480	35371	 0  0  0 83 
481	35580	 0  0  0 8d 
482	35637	 0  0  0 8d 
483	35638	 0  0  0 8d 
484	35639	 0  0  0 8e 
485	35640	 0  0  0 8e 
486	35566	 0  0  0 90 
487	35567	 0  0  0 90 
488	35568	 0  0  0 90 
489	35569	 0  0  0 91 
490	35570	 0  0  0 91 
491	35571	 0  0  0 91 
492	35572	 0  0  0 91 
493	35530	 0  0  0 94 
494	35533	 0  0  0 95 
495	35534	 0  0  0 95 
496	35535	 0  0  0 95 
497	35536	 0  0  0 95 
498	35537	 0  0  0 95 
499	35538	 0  0  0 95 
500	35539	 0  0  0 95 
501	35540	 0  0  0 95 
502	35549	 0  0  0 95 
503	35550	 0  0  0 95 
504	35551	 0  0  0 95 
505	35552	 0  0  0 95 
506	35553	 0  0  0 95 
507	35554	 0  0  0 95 
508	35555	 0  0  0 95 
509	35556	 0  0  0 95 
510	35578	 0  0  0 9c 
511	35529	 0  0  0 9e 
512	35531	 0  0  0 9e 
513	35532	 0  0  0 9e 
514	35541	 0  0  0 9e 
515	35542	 0  0  0 9e 
516	35543	 0  0  0 9e 
517	35544	 0  0  0 9e 
518	35545	 0  0  0 9e 
519	35546	 0  0  0 9e 
520	35547	 0  0  0 9e 
521	35548	 0  0  0 9e 
522	35557	 0  0  0 9e 
523	35558	 0  0  0 9e 
524	35559	 0  0  0 9e 
525	35560	 0  0  0 9e 
526	35561	 0  0  0 9e 
527	35562	 0  0  0 9e 
528	35563	 0  0  0 9e 
529	35564	 0  0  0 9e 
530	35582	 0  0  0 9e 
531	35584	 0  0  0 9f 
532	41722	 0  0  0 9f 
533	41724	 0  0  0 9f 
534	41726	 0  0  0 9f 
535	41728	 0  0  0 9f 
536	39737	 0  0  0 a3 
537	39739	 0  0  0 a3 
538	35573	 0  0  0 b9 
539	35574	 0  0  0 b9 
540	35575	 0  0  0 b9 
541	35576	 0  0  0 b9 
542	35465	 0  0  0 c0 
543	35466	 0  0  0 c0 
544	35467	 0  0  0 c0 
545	35468	 0  0  0 c0 
546	35449	 0  0  0 c3 
547	35450	 0  0  0 c3 
548	35451	 0  0  0 c3 
549	35452	 0  0  0 c3 
550	35360	 0  0  0 c8 
551	35461	 0  0  0 cd 
552	35462	 0  0  0 cd 
553	35463	 0  0  0 cd 
554	35464	 0  0  0 cd 
555	35358	 0  0  0 d0 
556	35445	 0  0  0 d0 
557	35446	 0  0  0 d0 
558	35447	 0  0  0 d0 
559	35448	 0  0  0 d0 
560	39577	 0  0  0 d9 
561	39579	 0  0  0 d9 
562	39669	 0  0  0 d9 
563	39671	 0  0  0 d9 
564	35522	 0  0  0 dc 
565	35523	 0  0  0 dc 
566	35524	 0  0  0 dc 
567	35525	 0  0  0 df 
568	35526	 0  0  0 df 
569	35527	 0  0  0 df 
570	35528	 0  0  0 df 
571	35365	 0  0  0 e2 
572	35579	 0  0  0 e8 
573	35583	 0  0  0 ea 
574	35413	 0  0  0 ed 
575	35414	 0  0  0 ed 
576	35415	 0  0  0 ed 
577	35416	 0  0  0 ed 
578	39753	 0  0  0 f2 
579	39755	 0  0  0 f2 
580	39769	 0  0  0 f2 
581	39771	 0  0  0 f2 
582	39785	 0  0  0 f2 
583	39787	 0  0  0 f2 
584	39801	 0  0  0 f2 
585	39803	 0  0  0 f2 
586	39817	 0  0  0 f2 
587	39819	 0  0  0 f2 
588	35429	 0  0  0 f3 
589	35430	 0  0  0 f3 
590	35431	 0  0  0 f3 
591	35432	 0  0  0 f3 
592	35521	 0  0  0 f3 
593	35577	 0  0  0 f5 
594	35433	 0  0  0 f8 
595	35434	 0  0  0 f8 
596	35435	 0  0  0 f8 
597	35436	 0  0  0 f8 
598	35417	 0  0  0 fc 
599	35418	 0  0  0 fc 
600	35419	 0  0  0 fc 
601	35420	 0  0  0 fc 
602	35329	 0  0  0 fe 
603	35581	 0  0  0 ff 
604	1924	 0  0  1  a 
605	39746	 0  0  1  c 
606	39748	 0  0  1  c 
607	39762	 0  0  1  c 
608	39764	 0  0  1  c 
609	39778	 0  0  1  c 
610	39780	 0  0  1  c 
611	39794	 0  0  1  c 
612	39796	 0  0  1  c 
613	39810	 0  0  1  c 
614	39812	 0  0  1  c 
615	39826	 0  0  1  c 
616	39828	 0  0  1  c 
617	39681	 0  0  1 19 
618	39682	 0  0  1 19 
619	39683	 0  0  1 19 
620	39684	 0  0  1 19 
621	39697	 0  0  1 19 
622	39698	 0  0  1 19 
623	39699	 0  0  1 19 
624	39700	 0  0  1 19 
625	39713	 0  0  1 5e 
626	39714	 0  0  1 5e 
627	39715	 0  0  1 5e 
628	39716	 0  0  1 5e 
629	39729	 0  0  1 5e 
630	39730	 0  0  1 5e 
631	39731	 0  0  1 5e 
632	39732	 0  0  1 5e 
633	35643	 0  0  1 8e 
634	35644	 0  0  1 8e 
635	35641	 0  0  1 8f 
636	35642	 0  0  1 8f 
637	35587	 0  0  1 b6 
638	35588	 0  0  1 c3 
639	35586	 0  0  1 cc 
640	39745	 0  0  1 f3 
641	39747	 0  0  1 f3 
642	39761	 0  0  1 f3 
643	39763	 0  0  1 f3 
644	39777	 0  0  1 f3 
645	39779	 0  0  1 f3 
646	39793	 0  0  1 f3 
647	39795	 0  0  1 f3 
648	39809	 0  0  1 f3 
649	39811	 0  0  1 f3 
650	39825	 0  0  1 f3 
651	39827	 0  0  1 f3 
652	1911	 0  0  2 1e 
653	1932	 0  0  2 4f 
654	39685	 0  0  3 59 
655	39686	 0  0  3 59 
656	39687	 0  0  3 59 
657	39688	 0  0  3 59 
658	1879	 0  0  3 72 
659	1975	 0  0  4 53 
660	39693	 0  0  4 59 
661	39694	 0  0  4 59 
662	39695	 0  0  4 59 
663	39696	 0  0  4 59 
664	35590	 0  0  4 94 
665	41744	 0  0  4 9b 
666	41746	 0  0  4 9b 
667	41748	 0  0  4 9b 
668	35589	 0  0  4 b4 
669	35613	 0  0  5 c6 
670	35605	 0  0  6 84 
671	35603	 0  0  6 8b 
672	35607	 0  0  6 94 
673	41742	 0  0  6 99 
674	35601	 0  0  6 9a 
675	35599	 0  0  6 9b 
676	35596	 0  0  6 a4 
677	35594	 0  0  6 b3 
678	35606	 0  0  6 b4 
679	35592	 0  0  6 ba 
680	35602	 0  0  6 ba 
681	35604	 0  0  6 bc 
682	35595	 0  0  6 c1 
683	35597	 0  0  6 cd 
684	35593	 0  0  6 d6 
685	35591	 0  0  6 db 
686	35598	 0  0  6 ed 
687	35600	 0  0  6 f4 
688	35608	 0  0  6 f6 
689	1964	 0  0  7  d 
690	1928	 0  0  7 14 
691	39702	 0  0  7 1e 
692	39704	 0  0  7 1e 
693	35609	 0  0  7 9e 
694	35611	 0  0  7 cd 
695	39701	 0  0  7 e1 
696	39703	 0  0  7 e1 
697	35610	 0  0  7 ed 
698	35612	 0  0  7 fc 
699	39709	 0  0  8 1e 
700	39710	 0  0  8 1e 
701	39711	 0  0  8 1e 
702	39712	 0  0  8 1e 
703	1883	 0  0  8 68 
704	1809	 0  0  8 77 
705	39862	 0  0  9  4 
706	39864	 0  0  9  4 
707	1974	 0  0  9 3b 
708	1885	 0  0  9 73 
709	41734	 0  0  9 96 
710	41736	 0  0  9 96 
711	41738	 0  0  9 96 
712	41740	 0  0  9 96 
713	39861	 0  0  9 fb 
714	39863	 0  0  9 fb 
715	39854	 0  0  a  7 
716	39856	 0  0  a  7 
717	39853	 0  0  a f8 
718	39855	 0  0  a f8 
719	1905	 0  0  b  8 
720	39717	 0  0  b 1e 
721	39718	 0  0  b 1e 
722	39719	 0  0  b 1e 
723	39720	 0  0  b 1e 
724	2036	 0  0  b f0 
725	39725	 0  0  c 1e 
726	39726	 0  0  c 1e 
727	39727	 0  0  c 1e 
728	39728	 0  0  c 1e 
729	35635	 0  0  c 88 
730	2182	 0  0  c b8 
731	35636	 0  0  c ed 
732	35634	 0  0  c fc 
733	39846	 0  0  d  0 
734	39848	 0  0  d  0 
735	40010	 0  0  d 40 
736	40012	 0  0  d 40 
737	40026	 0  0  d 8e 
738	40028	 0  0  d 8e 
739	40076	 0  0  d 8e 
740	35633	 0  0  d 94 
741	40042	 0  0  d c8 
742	40044	 0  0  d c8 
743	40058	 0  0  d e1 
744	40060	 0  0  d e1 
745	40074	 0  0  d eb 
746	39845	 0  0  d ff 
747	39847	 0  0  d ff 
748	39838	 0  0  e  3 
749	39840	 0  0  e  3 
750	1968	 0  0  e 55 
751	39837	 0  0  e fc 
752	39839	 0  0  e fc 
753	39734	 0  0  f 51 
754	39736	 0  0  f 51 
755	1813	 0  0  f 7a 
756	39733	 0  0  f ae 
757	39735	 0  0  f ae 
758	39741	 0  0 10 1c 
759	39742	 0  0 10 1c 
760	39743	 0  0 10 1c 
761	39744	 0  0 10 1c 
762	1877	 0  0 10 6a 
763	1887	 0  0 10 6a 
764	1895	 0  0 11 10 
765	39894	 0  0 11 1c 
766	39896	 0  0 11 1c 
767	39893	 0  0 11 e3 
768	39895	 0  0 11 e3 
769	39886	 0  0 12 1f 
770	39888	 0  0 12 1f 
771	1934	 0  0 12 43 
772	39885	 0  0 12 e0 
773	39887	 0  0 12 e0 
774	39750	 0  0 13 1f 
775	39752	 0  0 13 1f 
776	1938	 0  0 13 3d 
777	35657	 0  0 13 9c 
778	35658	 0  0 13 9c 
779	35659	 0  0 13 9c 
780	35660	 0  0 13 9c 
781	39749	 0  0 13 e0 
782	39751	 0  0 13 e0 
783	1966	 0  0 14 12 
784	39758	 0  0 14 19 
785	39760	 0  0 14 19 
786	39757	 0  0 14 e6 
787	39759	 0  0 14 e6 
788	39878	 0  0 15 18 
789	39880	 0  0 15 18 
790	39877	 0  0 15 e7 
791	39879	 0  0 15 e7 
792	1992	 0  0 16  7 
793	39870	 0  0 16 1b 
794	39872	 0  0 16 1b 
795	35653	 0  0 16 99 
796	35654	 0  0 16 99 
797	35655	 0  0 16 99 
798	35656	 0  0 16 99 
799	39869	 0  0 16 e4 
800	39871	 0  0 16 e4 
801	1994	 0  0 17  8 
802	39766	 0  0 17 1a 
803	39768	 0  0 17 1a 
804	39765	 0  0 17 e5 
805	39767	 0  0 17 e5 
806	1909	 0  0 18 13 
807	39774	 0  0 18 15 
808	39776	 0  0 18 15 
809	39773	 0  0 18 ea 
810	39775	 0  0 18 ea 
811	2034	 0  0 18 ef 
812	2038	 0  0 18 fa 
813	39945	 0  0 19 12 
814	39946	 0  0 19 12 
815	39930	 0  0 19 14 
816	39932	 0  0 19 14 
817	1902	 0  0 19 32 
818	39947	 0  0 19 57 
819	39948	 0  0 19 57 
820	1881	 0  0 19 79 
821	39929	 0  0 19 eb 
822	39931	 0  0 19 eb 
823	2032	 0  0 19 f8 
824	39918	 0  0 1a 17 
825	39920	 0  0 1a 17 
826	1930	 0  0 1a 65 
827	39917	 0  0 1a e8 
828	39919	 0  0 1a e8 
829	39782	 0  0 1b 16 
830	39784	 0  0 1b 16 
831	1811	 0  0 1b 65 
832	39781	 0  0 1b e9 
833	39783	 0  0 1b e9 
834	39790	 0  0 1c 11 
835	39792	 0  0 1c 11 
836	39789	 0  0 1c ee 
837	39791	 0  0 1c ee 
838	39910	 0  0 1d 10 
839	39912	 0  0 1d 10 
840	1888	 0  0 1d 2a 
841	41805	 0  0 1d 7d 
842	35629	 0  0 1d d0 
843	35630	 0  0 1d d0 
844	35631	 0  0 1d d0 
845	35632	 0  0 1d d0 
846	35615	 0  0 1d d6 
847	39909	 0  0 1d ef 
848	39911	 0  0 1d ef 
849	39902	 0  0 1e 13 
850	39904	 0  0 1e 13 
851	1972	 0  0 1e 33 
852	1940	 0  0 1e 39 
853	2029	 0  0 1e e2 
854	39901	 0  0 1e ec 
855	39903	 0  0 1e ec 
856	39798	 0  0 1f 12 
857	39800	 0  0 1f 12 
858	1970	 0  0 1f 29 
859	1907	 0  0 1f aa 
860	39797	 0  0 1f ed 
861	39799	 0  0 1f ed 
862	39806	 0  0 20 2d 
863	39808	 0  0 20 2d 
864	1899	 0  0 20 2f 
865	39805	 0  0 20 d2 
866	39807	 0  0 20 d2 
867	1923	 0  0 21 6f 
868	2015	 0  0 21 db 
869	1910	 0  0 22 4c 
870	1873	 0  0 22 e5 
871	2018	 0  0 22 fb 
872	1798	 0  0 23  f 
873	39814	 0  0 23 2e 
874	39816	 0  0 23 2e 
875	2024	 0  0 23 b1 
876	39813	 0  0 23 d1 
877	39815	 0  0 23 d1 
878	39822	 0  0 24 29 
879	39824	 0  0 24 29 
880	1958	 0  0 24 48 
881	39821	 0  0 24 d6 
882	39823	 0  0 24 d6 
883	1796	 0  0 25 39 
884	1988	 0  0 25 6f 
885	35755	 0  0 25 aa 
886	35756	 0  0 25 aa 
887	2000	 0  0 26 15 
888	39834	 0  0 26 2b 
889	39836	 0  0 26 2b 
890	39850	 0  0 26 2b 
891	39852	 0  0 26 2b 
892	39866	 0  0 26 2b 
893	39868	 0  0 26 2b 
894	39882	 0  0 26 2b 
895	39884	 0  0 26 2b 
896	39898	 0  0 26 2b 
897	39900	 0  0 26 2b 
898	39914	 0  0 26 2b 
899	39916	 0  0 26 2b 
900	39926	 0  0 26 2b 
901	39928	 0  0 26 2b 
902	1804	 0  0 26 4b 
903	1971	 0  0 26 7f 
904	35757	 0  0 26 a9 
905	35758	 0  0 26 a9 
906	35759	 0  0 26 a9 
907	35760	 0  0 26 a9 
