0	70	 0 
1	72	 0 
2	73	 0 
3	74	 0 
4	1917	 0 
5	2664	 0 
6	2669	 0 
7	3867	 0 
8	4320	 0 
9	4353	 0 
10	4424	 0 
11	4455	 0 
12	5168	 0 
13	5781	 0 
14	6267	 0 
15	7240	 0 
16	7536	 0 
17	7730	 0 
18	7992	 0 
19	8922	 0 
20	9104	 0 
21	10566	 0 
22	10593	 0 
23	11372	 0 
24	11705	 0 
25	11750	 0 
26	11823	 0 
27	12971	 0 
28	13103	 0 
29	13274	 0 
30	13652	 0 
31	13708	 0 
32	13730	 0 
33	14054	 0 
34	14244	 0 
35	14300	 0 
36	15205	 0 
37	17178	 0 
38	17197	 0 
39	17288	 0 
40	18433	 0 
41	18511	 0 
42	19184	 0 
43	19293	 0 
44	19294	 0 
45	19295	 0 
46	19302	 0 
47	19303	 0 
48	19319	 0 
49	19320	 0 
50	19321	 0 
51	19328	 0 
52	19329	 0 
53	19380	 0 
54	19381	 0 
55	19400	 0 
56	19406	 0 
57	19407	 0 
58	19408	 0 
59	19409	 0 
60	19410	 0 
61	19411	 0 
62	19412	 0 
63	19413	 0 
64	19414	 0 
65	19415	 0 
66	19416	 0 
67	19417	 0 
68	19418	 0 
69	19419	 0 
70	19420	 0 
71	19421	 0 
72	19422	 0 
73	19423	 0 
74	19424	 0 
75	19425	 0 
76	19426	 0 
77	19427	 0 
78	19428	 0 
79	19429	 0 
80	19430	 0 
81	19431	 0 
82	19432	 0 
83	19433	 0 
84	19434	 0 
85	19435	 0 
86	19436	 0 
87	19437	 0 
88	19438	 0 
89	19439	 0 
90	19441	 0 
91	19442	 0 
92	19443	 0 
93	20516	 0 
94	20517	 0 
95	20518	 0 
96	20665	 0 
97	20666	 0 
98	21221	 0 
99	21575	 0 
100	21945	 0 
101	21966	 0 
102	21967	 0 
103	21968	 0 
104	21969	 0 
105	21970	 0 
106	21971	 0 
107	21972	 0 
108	25615	 0 
109	25951	 0 
110	25952	 0 
111	26347	 0 
112	26820	 0 
113	26925	 0 
114	26926	 0 
115	26927	 0 
116	26928	 0 
117	27079	 0 
118	27080	 0 
119	27183	 0 
120	27184	 0 
121	27185	 0 
122	27186	 0 
123	27195	 0 
124	27196	 0 
125	27197	 0 
126	27198	 0 
127	27250	 0 
128	27251	 0 
129	27252	 0 
130	27259	 0 
131	27260	 0 
132	27715	 0 
133	27993	 0 
134	28269	 0 
135	28270	 0 
136	28365	 0 
137	28366	 0 
138	28429	 0 
139	28430	 0 
140	28962	 0 
141	28963	 0 
142	28964	 0 
143	29624	 0 
144	30605	 0 
145	31080	 0 
146	31081	 0 
147	31082	 0 
148	32345	 0 
149	32346	 0 
150	32347	 0 
151	32348	 0 
152	32577	 0 
153	32578	 0 
154	32579	 0 
155	32580	 0 
156	32669	 0 
157	32670	 0 
158	32671	 0 
159	32672	 0 
160	32677	 0 
161	35381	 0 
162	35382	 0 
163	35383	 0 
164	35384	 0 
165	39433	 0 
166	39434	 0 
